,Year,quarter,Departure,Arrival,miles_distance,daily_passengers,average_fare,DEP,ARR
1103,2013,4,"Detroit, MI","Minneapolis/St. Paul, MN",528,508,324.88,DTW,MSP
1104,2011,1,"Detroit, MI","New York City, NY (Metropolitan Area)",540,1817,232.63,DTW,JFK
1105,2011,2,"Detroit, MI","New York City, NY (Metropolitan Area)",540,2584,222.99,DTW,JFK
1106,2011,3,"Detroit, MI","New York City, NY (Metropolitan Area)",540,2764,200.93,DTW,JFK
1107,2011,4,"Detroit, MI","New York City, NY (Metropolitan Area)",540,2738,205.36,DTW,JFK
1108,2012,1,"Detroit, MI","New York City, NY (Metropolitan Area)",540,2038,223.05,DTW,JFK
1109,2012,2,"Detroit, MI","New York City, NY (Metropolitan Area)",540,2653,225.09,DTW,JFK
1110,2012,3,"Detroit, MI","New York City, NY (Metropolitan Area)",540,2706,212.4,DTW,JFK
1111,2012,4,"Detroit, MI","New York City, NY (Metropolitan Area)",540,2669,224.18,DTW,JFK
1112,2013,1,"Detroit, MI","New York City, NY (Metropolitan Area)",540,2027,237.4,DTW,JFK
1113,2013,2,"Detroit, MI","New York City, NY (Metropolitan Area)",540,2608,240.82,DTW,JFK
1114,2013,3,"Detroit, MI","New York City, NY (Metropolitan Area)",540,2632,238.32,DTW,JFK
1115,2013,4,"Detroit, MI","New York City, NY (Metropolitan Area)",540,2752,244.65,DTW,JFK
1116,2011,1,"Detroit, MI","Orlando, FL",957,2426,136.38,DTW,MCO
1117,2011,2,"Detroit, MI","Orlando, FL",957,2367,150.64,DTW,MCO
1118,2011,3,"Detroit, MI","Orlando, FL",957,1991,117.87,DTW,MCO
1119,2011,4,"Detroit, MI","Orlando, FL",957,2160,139.18,DTW,MCO
1120,2012,1,"Detroit, MI","Orlando, FL",957,2505,164.08,DTW,MCO
1121,2012,2,"Detroit, MI","Orlando, FL",957,2207,156.41,DTW,MCO
1122,2012,3,"Detroit, MI","Orlando, FL",957,1690,132.87,DTW,MCO
1123,2012,4,"Detroit, MI","Orlando, FL",957,1924,154.56,DTW,MCO
1124,2013,1,"Detroit, MI","Orlando, FL",957,2326,179.94,DTW,MCO
1125,2013,2,"Detroit, MI","Orlando, FL",957,1907,163.99,DTW,MCO
1126,2013,3,"Detroit, MI","Orlando, FL",957,1437,160.27,DTW,MCO
1127,2013,4,"Detroit, MI","Orlando, FL",957,1936,163.39,DTW,MCO
1128,2011,1,"Detroit, MI","Philadelphia, PA",453,533,251.99,DTW,PHL
1129,2011,2,"Detroit, MI","Philadelphia, PA",453,629,254.26,DTW,PHL
1130,2011,3,"Detroit, MI","Philadelphia, PA",453,546,281.99,DTW,PHL
1131,2011,4,"Detroit, MI","Philadelphia, PA",453,559,276.17,DTW,PHL
1132,2012,1,"Detroit, MI","Philadelphia, PA",453,445,320.73,DTW,PHL
1133,2012,2,"Detroit, MI","Philadelphia, PA",453,522,312.1,DTW,PHL
1134,2012,3,"Detroit, MI","Philadelphia, PA",453,495,295.64,DTW,PHL
1135,2012,4,"Detroit, MI","Philadelphia, PA",453,533,299.83,DTW,PHL
1136,2013,1,"Detroit, MI","Philadelphia, PA",453,422,308.51,DTW,PHL
1137,2013,2,"Detroit, MI","Philadelphia, PA",453,521,319.91,DTW,PHL
1138,2013,3,"Detroit, MI","Philadelphia, PA",453,469,329.19,DTW,PHL
1139,2013,4,"Detroit, MI","Philadelphia, PA",453,490,329.17,DTW,PHL
1140,2011,1,"Detroit, MI","Phoenix, AZ",1671,1076,217.33,DTW,PHX
1141,2011,2,"Detroit, MI","Phoenix, AZ",1671,1179,209.9,DTW,PHX
1142,2011,3,"Detroit, MI","Phoenix, AZ",1671,1021,195.5,DTW,PHX
1143,2011,4,"Detroit, MI","Phoenix, AZ",1671,1182,205.24,DTW,PHX
1144,2012,1,"Detroit, MI","Phoenix, AZ",1671,1127,226.93,DTW,PHX
1145,2012,2,"Detroit, MI","Phoenix, AZ",1671,1052,232.62,DTW,PHX
1146,2012,3,"Detroit, MI","Phoenix, AZ",1671,864,233.74,DTW,PHX
1147,2012,4,"Detroit, MI","Phoenix, AZ",1671,997,251.63,DTW,PHX
1148,2013,1,"Detroit, MI","Phoenix, AZ",1671,1028,252.77,DTW,PHX
1149,2013,2,"Detroit, MI","Phoenix, AZ",1671,1046,237.39,DTW,PHX
1150,2013,3,"Detroit, MI","Phoenix, AZ",1671,833,256.78,DTW,PHX
1151,2013,4,"Detroit, MI","Phoenix, AZ",1671,993,262.68,DTW,PHX
1152,2011,1,"Detroit, MI","San Francisco, CA (Metropolitan Area)",2079,716,284.74,DTW,SFO
1153,2011,2,"Detroit, MI","San Francisco, CA (Metropolitan Area)",2079,1009,286.95,DTW,SFO
1154,2011,3,"Detroit, MI","San Francisco, CA (Metropolitan Area)",2079,1125,290.55,DTW,SFO
1155,2011,4,"Detroit, MI","San Francisco, CA (Metropolitan Area)",2079,968,293.32,DTW,SFO
1156,2012,1,"Detroit, MI","San Francisco, CA (Metropolitan Area)",2079,726,312.75,DTW,SFO
1157,2012,2,"Detroit, MI","San Francisco, CA (Metropolitan Area)",2079,979,318.31,DTW,SFO
1158,2012,3,"Detroit, MI","San Francisco, CA (Metropolitan Area)",2079,1172,299.61,DTW,SFO
1159,2012,4,"Detroit, MI","San Francisco, CA (Metropolitan Area)",2079,1054,319.28,DTW,SFO
1160,2013,1,"Detroit, MI","San Francisco, CA (Metropolitan Area)",2079,722,322.38,DTW,SFO
1161,2013,2,"Detroit, MI","San Francisco, CA (Metropolitan Area)",2079,1091,313.31,DTW,SFO
1162,2013,3,"Detroit, MI","San Francisco, CA (Metropolitan Area)",2079,1169,327.69,DTW,SFO
1163,2013,4,"Detroit, MI","San Francisco, CA (Metropolitan Area)",2079,1079,334.46,DTW,SFO
1164,2011,1,"Detroit, MI","Seattle, WA",1927,314,275.81,DTW,SEA
1165,2011,2,"Detroit, MI","Seattle, WA",1927,525,297.92,DTW,SEA
1166,2011,3,"Detroit, MI","Seattle, WA",1927,677,303.42,DTW,SEA
1167,2011,4,"Detroit, MI","Seattle, WA",1927,458,297.23,DTW,SEA
1168,2012,1,"Detroit, MI","Seattle, WA",1927,323,316.89,DTW,SEA
1169,2012,2,"Detroit, MI","Seattle, WA",1927,501,321.12,DTW,SEA
1170,2012,3,"Detroit, MI","Seattle, WA",1927,648,306.14,DTW,SEA
1171,2012,4,"Detroit, MI","Seattle, WA",1927,505,317.48,DTW,SEA
1172,2013,1,"Detroit, MI","Seattle, WA",1927,319,326.63,DTW,SEA
1173,2013,2,"Detroit, MI","Seattle, WA",1927,504,320.27,DTW,SEA
1174,2013,3,"Detroit, MI","Seattle, WA",1927,658,326.72,DTW,SEA
1175,2013,4,"Detroit, MI","Seattle, WA",1927,495,321.26,DTW,SEA
1176,2011,1,"Houston, TX","Las Vegas, NV",1235,1445,225.49,IAH,LAS
1177,2011,2,"Houston, TX","Las Vegas, NV",1235,1639,217.26,IAH,LAS
1178,2011,3,"Houston, TX","Las Vegas, NV",1235,1750,204.11,IAH,LAS
1179,2011,4,"Houston, TX","Las Vegas, NV",1235,1696,213.36,IAH,LAS
1180,2012,1,"Houston, TX","Las Vegas, NV",1235,1407,228.99,IAH,LAS
1181,2012,2,"Houston, TX","Las Vegas, NV",1235,1488,248.23,IAH,LAS
1182,2012,3,"Houston, TX","Las Vegas, NV",1235,1380,253.21,IAH,LAS
1183,2012,4,"Houston, TX","Las Vegas, NV",1235,1601,241.13,IAH,LAS
1184,2013,1,"Houston, TX","Las Vegas, NV",1235,1585,227.87,IAH,LAS
1185,2013,2,"Houston, TX","Las Vegas, NV",1235,1860,210.75,IAH,LAS
1186,2013,3,"Houston, TX","Las Vegas, NV",1235,1630,223.7,IAH,LAS
1187,2013,4,"Houston, TX","Las Vegas, NV",1235,1650,226.15,IAH,LAS
1188,2011,1,"Houston, TX","Los Angeles, CA (Metropolitan Area)",1390,2129,280.21,IAH,LAX
1189,2011,2,"Houston, TX","Los Angeles, CA (Metropolitan Area)",1390,2641,259.38,IAH,LAX
1190,2011,3,"Houston, TX","Los Angeles, CA (Metropolitan Area)",1390,2621,254.28,IAH,LAX
1191,2011,4,"Houston, TX","Los Angeles, CA (Metropolitan Area)",1390,2695,272.36,IAH,LAX
1192,2012,1,"Houston, TX","Los Angeles, CA (Metropolitan Area)",1390,2166,262.85,IAH,LAX
1193,2012,2,"Houston, TX","Los Angeles, CA (Metropolitan Area)",1390,2525,284.42,IAH,LAX
1194,2012,3,"Houston, TX","Los Angeles, CA (Metropolitan Area)",1390,2514,285.48,IAH,LAX
1195,2012,4,"Houston, TX","Los Angeles, CA (Metropolitan Area)",1390,2571,293.8,IAH,LAX
1196,2013,1,"Houston, TX","Los Angeles, CA (Metropolitan Area)",1390,2370,292.81,IAH,LAX
1197,2013,2,"Houston, TX","Los Angeles, CA (Metropolitan Area)",1390,2713,276.31,IAH,LAX
1198,2013,3,"Houston, TX","Los Angeles, CA (Metropolitan Area)",1390,2514,290.99,IAH,LAX
1199,2013,4,"Houston, TX","Los Angeles, CA (Metropolitan Area)",1390,2775,267.41,IAH,LAX
1200,2011,1,"Houston, TX","Miami, FL (Metropolitan Area)",965,1018,239.37,IAH,MIA
1201,2011,2,"Houston, TX","Miami, FL (Metropolitan Area)",965,1160,232.91,IAH,MIA
1202,2011,3,"Houston, TX","Miami, FL (Metropolitan Area)",965,959,235.73,IAH,MIA
1203,2011,4,"Houston, TX","Miami, FL (Metropolitan Area)",965,1098,231.95,IAH,MIA
1204,2012,1,"Houston, TX","Miami, FL (Metropolitan Area)",965,990,252.62,IAH,MIA
1205,2012,2,"Houston, TX","Miami, FL (Metropolitan Area)",965,1186,240.89,IAH,MIA
1206,2012,3,"Houston, TX","Miami, FL (Metropolitan Area)",965,998,239.64,IAH,MIA
1207,2012,4,"Houston, TX","Miami, FL (Metropolitan Area)",965,1134,246.53,IAH,MIA
1208,2013,1,"Houston, TX","Miami, FL (Metropolitan Area)",965,1065,264.15,IAH,MIA
1209,2013,2,"Houston, TX","Miami, FL (Metropolitan Area)",965,1199,250.12,IAH,MIA
1210,2013,3,"Houston, TX","Miami, FL (Metropolitan Area)",965,966,265.87,IAH,MIA
1211,2013,4,"Houston, TX","Miami, FL (Metropolitan Area)",965,1136,266.07,IAH,MIA
1212,2011,1,"Houston, TX","Minneapolis/St. Paul, MN",1057,446,263.51,IAH,MSP
1213,2011,2,"Houston, TX","Minneapolis/St. Paul, MN",1057,551,272.15,IAH,MSP
1214,2011,3,"Houston, TX","Minneapolis/St. Paul, MN",1057,582,267.66,IAH,MSP
1215,2011,4,"Houston, TX","Minneapolis/St. Paul, MN",1057,471,297.66,IAH,MSP
1216,2012,1,"Houston, TX","Minneapolis/St. Paul, MN",1057,425,326.55,IAH,MSP
1217,2012,2,"Houston, TX","Minneapolis/St. Paul, MN",1057,487,354.53,IAH,MSP
1218,2012,3,"Houston, TX","Minneapolis/St. Paul, MN",1057,474,338.86,IAH,MSP
1219,2012,4,"Houston, TX","Minneapolis/St. Paul, MN",1057,486,332.07,IAH,MSP
1220,2013,1,"Houston, TX","Minneapolis/St. Paul, MN",1057,441,361.32,IAH,MSP
1221,2013,2,"Houston, TX","Minneapolis/St. Paul, MN",1057,502,350.59,IAH,MSP
1222,2013,3,"Houston, TX","Minneapolis/St. Paul, MN",1057,499,370.79,IAH,MSP
1223,2013,4,"Houston, TX","Minneapolis/St. Paul, MN",1057,471,343.47,IAH,MSP
1224,2011,1,"Houston, TX","New York City, NY (Metropolitan Area)",1465,2432,320.56,IAH,JFK
1225,2011,2,"Houston, TX","New York City, NY (Metropolitan Area)",1465,3232,312.42,IAH,JFK
1226,2011,3,"Houston, TX","New York City, NY (Metropolitan Area)",1465,3052,296.38,IAH,JFK
1227,2011,4,"Houston, TX","New York City, NY (Metropolitan Area)",1465,3123,295.78,IAH,JFK
1228,2012,1,"Houston, TX","New York City, NY (Metropolitan Area)",1465,2484,303.49,IAH,JFK
1229,2012,2,"Houston, TX","New York City, NY (Metropolitan Area)",1465,3327,295.87,IAH,JFK
1230,2012,3,"Houston, TX","New York City, NY (Metropolitan Area)",1465,3097,292.34,IAH,JFK
1231,2012,4,"Houston, TX","New York City, NY (Metropolitan Area)",1465,3352,318.96,IAH,JFK
1232,2013,1,"Houston, TX","New York City, NY (Metropolitan Area)",1465,2829,321.66,IAH,JFK
1233,2013,2,"Houston, TX","New York City, NY (Metropolitan Area)",1465,3767,280.97,IAH,JFK
1234,2013,3,"Houston, TX","New York City, NY (Metropolitan Area)",1465,3583,281.21,IAH,JFK
1235,2013,4,"Houston, TX","New York City, NY (Metropolitan Area)",1465,3948,288.14,IAH,JFK
1236,2011,1,"Houston, TX","Orlando, FL",853,1070,215.27,IAH,MCO
1237,2011,2,"Houston, TX","Orlando, FL",853,1221,217.19,IAH,MCO
1238,2011,3,"Houston, TX","Orlando, FL",854,955,229.3,IAH,MCO
1239,2011,4,"Houston, TX","Orlando, FL",854,1089,220.01,IAH,MCO
1240,2012,1,"Houston, TX","Orlando, FL",854,965,234.42,IAH,MCO
1241,2012,2,"Houston, TX","Orlando, FL",854,1146,225.59,IAH,MCO
1242,2012,3,"Houston, TX","Orlando, FL",854,1009,220.06,IAH,MCO
1243,2012,4,"Houston, TX","Orlando, FL",854,1097,232.62,IAH,MCO
1244,2013,1,"Houston, TX","Orlando, FL",854,1127,237.16,IAH,MCO
1245,2013,2,"Houston, TX","Orlando, FL",854,1282,201.27,IAH,MCO
1246,2013,3,"Houston, TX","Orlando, FL",854,1079,207.48,IAH,MCO
1247,2013,4,"Houston, TX","Orlando, FL",854,1237,221.01,IAH,MCO
1248,2011,1,"Houston, TX","Philadelphia, PA",1335,877,225.12,IAH,PHL
1249,2011,2,"Houston, TX","Philadelphia, PA",1335,1037,238.49,IAH,PHL
1250,2011,3,"Houston, TX","Philadelphia, PA",1336,925,246.64,IAH,PHL
1251,2011,4,"Houston, TX","Philadelphia, PA",1336,983,233.7,IAH,PHL
1252,2012,1,"Houston, TX","Philadelphia, PA",1336,744,246.75,IAH,PHL
1253,2012,2,"Houston, TX","Philadelphia, PA",1336,1013,248.78,IAH,PHL
1254,2012,3,"Houston, TX","Philadelphia, PA",1336,1047,231.76,IAH,PHL
1255,2012,4,"Houston, TX","Philadelphia, PA",1336,1153,215.14,IAH,PHL
1256,2013,1,"Houston, TX","Philadelphia, PA",1336,924,240.48,IAH,PHL
1257,2013,2,"Houston, TX","Philadelphia, PA",1336,891,295.06,IAH,PHL
1258,2013,3,"Houston, TX","Philadelphia, PA",1336,731,346.56,IAH,PHL
1259,2013,4,"Houston, TX","Philadelphia, PA",1336,721,352.01,IAH,PHL
1260,2011,1,"Houston, TX","Phoenix, AZ",1020,827,233.54,IAH,PHX
1261,2011,2,"Houston, TX","Phoenix, AZ",1020,869,223.01,IAH,PHX
1262,2011,3,"Houston, TX","Phoenix, AZ",1020,751,216.77,IAH,PHX
1263,2011,4,"Houston, TX","Phoenix, AZ",1020,909,216.22,IAH,PHX
1264,2012,1,"Houston, TX","Phoenix, AZ",1020,835,236.64,IAH,PHX
1265,2012,2,"Houston, TX","Phoenix, AZ",1020,824,256.24,IAH,PHX
1266,2012,3,"Houston, TX","Phoenix, AZ",1020,667,257.02,IAH,PHX
1267,2012,4,"Houston, TX","Phoenix, AZ",1020,882,260.23,IAH,PHX
1268,2013,1,"Houston, TX","Phoenix, AZ",1020,876,263.54,IAH,PHX
1269,2013,2,"Houston, TX","Phoenix, AZ",1020,892,256.7,IAH,PHX
1270,2013,3,"Houston, TX","Phoenix, AZ",1020,674,289.71,IAH,PHX
1271,2013,4,"Houston, TX","Phoenix, AZ",1020,927,269.49,IAH,PHX
1272,2011,1,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,1316,314.82,IAH,SFO
1273,2011,2,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,1602,292.42,IAH,SFO
1274,2011,3,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,1639,297.12,IAH,SFO
1275,2011,4,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,1558,287.92,IAH,SFO
1276,2012,1,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,1201,319.23,IAH,SFO
1277,2012,2,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,1579,312.06,IAH,SFO
1278,2012,3,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,1710,308.61,IAH,SFO
1279,2012,4,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,1723,309.54,IAH,SFO
1280,2013,1,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,1482,327.75,IAH,SFO
1281,2013,2,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,1679,332.38,IAH,SFO
1282,2013,3,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,1679,336.24,IAH,SFO
1283,2013,4,"Houston, TX","San Francisco, CA (Metropolitan Area)",1649,1770,313.06,IAH,SFO
1284,2011,1,"Houston, TX","Seattle, WA",1894,586,222.09,IAH,SEA
1285,2011,2,"Houston, TX","Seattle, WA",1894,944,220.01,IAH,SEA
1286,2011,3,"Houston, TX","Seattle, WA",1894,1021,232.21,IAH,SEA
1287,2011,4,"Houston, TX","Seattle, WA",1894,783,221.32,IAH,SEA
1288,2012,1,"Houston, TX","Seattle, WA",1894,622,232.64,IAH,SEA
1289,2012,2,"Houston, TX","Seattle, WA",1894,917,262.94,IAH,SEA
1290,2012,3,"Houston, TX","Seattle, WA",1894,933,280.18,IAH,SEA
1291,2012,4,"Houston, TX","Seattle, WA",1894,700,282.03,IAH,SEA
1292,2013,1,"Houston, TX","Seattle, WA",1894,620,277.96,IAH,SEA
1293,2013,2,"Houston, TX","Seattle, WA",1894,819,273.6,IAH,SEA
1294,2013,3,"Houston, TX","Seattle, WA",1894,981,284.46,IAH,SEA
1295,2013,4,"Houston, TX","Seattle, WA",1894,749,265.0,IAH,SEA
1296,2011,1,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",236,5380,132.39,LAS,LAX
1297,2011,2,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",236,6026,127.83,LAS,LAX
1298,2011,3,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",236,6474,115.0,LAS,LAX
1299,2011,4,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",236,5733,119.58,LAS,LAX
1300,2012,1,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",236,5644,123.99,LAS,LAX
1301,2012,2,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",236,5931,123.33,LAS,LAX
1302,2012,3,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",236,6168,116.65,LAS,LAX
1303,2012,4,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",236,5682,116.15,LAS,LAX
1304,2013,1,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",236,5903,124.71,LAS,LAX
1305,2013,2,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",236,6409,123.68,LAS,LAX
1306,2013,3,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",236,6159,125.56,LAS,LAX
1307,2013,4,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",236,5765,120.25,LAS,LAX
1308,2011,1,"Las Vegas, NV","Miami, FL (Metropolitan Area)",2175,1209,239.74,LAS,MIA
1309,2011,2,"Las Vegas, NV","Miami, FL (Metropolitan Area)",2175,1296,240.95,LAS,MIA
1310,2011,3,"Las Vegas, NV","Miami, FL (Metropolitan Area)",2174,1235,241.89,LAS,MIA
1311,2011,4,"Las Vegas, NV","Miami, FL (Metropolitan Area)",2174,1070,275.71,LAS,MIA
1312,2012,1,"Las Vegas, NV","Miami, FL (Metropolitan Area)",2174,1151,273.57,LAS,MIA
1313,2012,2,"Las Vegas, NV","Miami, FL (Metropolitan Area)",2174,1207,258.07,LAS,MIA
1314,2012,3,"Las Vegas, NV","Miami, FL (Metropolitan Area)",2174,1159,243.45,LAS,MIA
1315,2012,4,"Las Vegas, NV","Miami, FL (Metropolitan Area)",2174,1174,248.43,LAS,MIA
1316,2013,1,"Las Vegas, NV","Miami, FL (Metropolitan Area)",2174,1312,256.39,LAS,MIA
1317,2013,2,"Las Vegas, NV","Miami, FL (Metropolitan Area)",2174,1342,252.34,LAS,MIA
1318,2013,3,"Las Vegas, NV","Miami, FL (Metropolitan Area)",2174,1295,243.97,LAS,MIA
1319,2013,4,"Las Vegas, NV","Miami, FL (Metropolitan Area)",2174,1303,252.08,LAS,MIA
1320,2011,1,"Las Vegas, NV","Minneapolis/St. Paul, MN",1300,1765,191.81,LAS,MSP
1321,2011,2,"Las Vegas, NV","Minneapolis/St. Paul, MN",1300,1498,197.42,LAS,MSP
1322,2011,3,"Las Vegas, NV","Minneapolis/St. Paul, MN",1299,1149,195.85,LAS,MSP
1323,2011,4,"Las Vegas, NV","Minneapolis/St. Paul, MN",1299,1325,202.2,LAS,MSP
1324,2012,1,"Las Vegas, NV","Minneapolis/St. Paul, MN",1299,1675,207.48,LAS,MSP
1325,2012,2,"Las Vegas, NV","Minneapolis/St. Paul, MN",1299,1495,196.63,LAS,MSP
1326,2012,3,"Las Vegas, NV","Minneapolis/St. Paul, MN",1299,1275,185.62,LAS,MSP
1327,2012,4,"Las Vegas, NV","Minneapolis/St. Paul, MN",1299,1459,190.02,LAS,MSP
1328,2013,1,"Las Vegas, NV","Minneapolis/St. Paul, MN",1299,1794,203.14,LAS,MSP
1329,2013,2,"Las Vegas, NV","Minneapolis/St. Paul, MN",1299,1588,194.69,LAS,MSP
1330,2013,3,"Las Vegas, NV","Minneapolis/St. Paul, MN",1299,1302,178.24,LAS,MSP
1331,2013,4,"Las Vegas, NV","Minneapolis/St. Paul, MN",1299,1578,166.97,LAS,MSP
1332,2011,1,"Las Vegas, NV","New York City, NY (Metropolitan Area)",2283,3725,265.09,LAS,JFK
1333,2011,2,"Las Vegas, NV","New York City, NY (Metropolitan Area)",2283,4552,288.48,LAS,JFK
1334,2011,3,"Las Vegas, NV","New York City, NY (Metropolitan Area)",2282,4447,277.35,LAS,JFK
1335,2011,4,"Las Vegas, NV","New York City, NY (Metropolitan Area)",2282,3469,269.17,LAS,JFK
1336,2012,1,"Las Vegas, NV","New York City, NY (Metropolitan Area)",2282,3524,274.08,LAS,JFK
1337,2012,2,"Las Vegas, NV","New York City, NY (Metropolitan Area)",2282,4376,299.12,LAS,JFK
1338,2012,3,"Las Vegas, NV","New York City, NY (Metropolitan Area)",2282,4067,285.5,LAS,JFK
1339,2012,4,"Las Vegas, NV","New York City, NY (Metropolitan Area)",2282,3157,287.55,LAS,JFK
1340,2013,1,"Las Vegas, NV","New York City, NY (Metropolitan Area)",2282,3399,314.52,LAS,JFK
1341,2013,2,"Las Vegas, NV","New York City, NY (Metropolitan Area)",2282,4391,294.75,LAS,JFK
1342,2013,3,"Las Vegas, NV","New York City, NY (Metropolitan Area)",2282,4057,300.77,LAS,JFK
1343,2013,4,"Las Vegas, NV","New York City, NY (Metropolitan Area)",2282,3290,292.22,LAS,JFK
1344,2011,1,"Las Vegas, NV","Orlando, FL",2039,721,231.14,LAS,MCO
1345,2011,2,"Las Vegas, NV","Orlando, FL",2039,789,234.74,LAS,MCO
1346,2011,3,"Las Vegas, NV","Orlando, FL",2039,727,247.08,LAS,MCO
1347,2011,4,"Las Vegas, NV","Orlando, FL",2039,726,237.33,LAS,MCO
1348,2012,1,"Las Vegas, NV","Orlando, FL",2039,743,239.58,LAS,MCO
1349,2012,2,"Las Vegas, NV","Orlando, FL",2039,787,258.83,LAS,MCO
1350,2012,3,"Las Vegas, NV","Orlando, FL",2039,707,248.4,LAS,MCO
1351,2012,4,"Las Vegas, NV","Orlando, FL",2039,672,261.92,LAS,MCO
1352,2013,1,"Las Vegas, NV","Orlando, FL",2039,682,270.52,LAS,MCO
1353,2013,2,"Las Vegas, NV","Orlando, FL",2039,786,257.63,LAS,MCO
1354,2013,3,"Las Vegas, NV","Orlando, FL",2039,686,270.59,LAS,MCO
1355,2013,4,"Las Vegas, NV","Orlando, FL",2039,631,277.64,LAS,MCO
1356,2011,1,"Las Vegas, NV","Philadelphia, PA",2176,1126,241.04,LAS,PHL
1357,2011,2,"Las Vegas, NV","Philadelphia, PA",2176,1313,257.08,LAS,PHL
1358,2011,3,"Las Vegas, NV","Philadelphia, PA",2176,1264,245.7,LAS,PHL
1359,2011,4,"Las Vegas, NV","Philadelphia, PA",2176,1141,246.18,LAS,PHL
1360,2012,1,"Las Vegas, NV","Philadelphia, PA",2176,1106,251.17,LAS,PHL
1361,2012,2,"Las Vegas, NV","Philadelphia, PA",2176,1386,257.04,LAS,PHL
1362,2012,3,"Las Vegas, NV","Philadelphia, PA",2176,1311,228.11,LAS,PHL
1363,2012,4,"Las Vegas, NV","Philadelphia, PA",2176,1288,214.65,LAS,PHL
1364,2013,1,"Las Vegas, NV","Philadelphia, PA",2176,1341,229.72,LAS,PHL
1365,2013,2,"Las Vegas, NV","Philadelphia, PA",2176,1596,219.72,LAS,PHL
1366,2013,3,"Las Vegas, NV","Philadelphia, PA",2176,1660,203.65,LAS,PHL
1367,2013,4,"Las Vegas, NV","Philadelphia, PA",2176,1541,184.75,LAS,PHL
1368,2011,1,"Las Vegas, NV","Phoenix, AZ",256,1920,128.68,LAS,PHX
1369,2011,2,"Las Vegas, NV","Phoenix, AZ",256,1803,132.9,LAS,PHX
1370,2011,3,"Las Vegas, NV","Phoenix, AZ",255,1618,126.37,LAS,PHX
1371,2011,4,"Las Vegas, NV","Phoenix, AZ",276,1751,126.24,LAS,PHX
1372,2012,1,"Las Vegas, NV","Phoenix, AZ",276,1674,127.7,LAS,PHX
1373,2012,2,"Las Vegas, NV","Phoenix, AZ",276,1718,109.94,LAS,PHX
1374,2012,3,"Las Vegas, NV","Phoenix, AZ",276,1628,109.13,LAS,PHX
1375,2012,4,"Las Vegas, NV","Phoenix, AZ",276,1797,115.04,LAS,PHX
1376,2013,1,"Las Vegas, NV","Phoenix, AZ",276,1981,120.42,LAS,PHX
1377,2013,2,"Las Vegas, NV","Phoenix, AZ",276,1778,120.41,LAS,PHX
1378,2013,3,"Las Vegas, NV","Phoenix, AZ",255,1360,130.87,LAS,PHX
1379,2013,4,"Las Vegas, NV","Phoenix, AZ",276,1642,124.75,LAS,PHX
1380,2011,1,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",414,5157,135.65,LAS,SFO
1381,2011,2,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",414,5914,139.93,LAS,SFO
1382,2011,3,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",414,6318,128.33,LAS,SFO
1383,2011,4,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",414,5896,124.0,LAS,SFO
1384,2012,1,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",414,5700,120.66,LAS,SFO
1385,2012,2,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",414,6160,132.84,LAS,SFO
1386,2012,3,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",414,6173,126.21,LAS,SFO
1387,2012,4,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",414,5537,133.78,LAS,SFO
1388,2013,1,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",414,5397,141.14,LAS,SFO
1389,2013,2,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",414,5952,142.13,LAS,SFO
1390,2013,3,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",414,5578,152.74,LAS,SFO
1391,2013,4,"Las Vegas, NV","San Francisco, CA (Metropolitan Area)",414,5388,142.88,LAS,SFO
1392,2011,1,"Las Vegas, NV","Seattle, WA",866,2033,153.45,LAS,SEA
